OrderID,ReceptionDate,Lat,Lon,DesiredDeliveryDate(Start),DesiredDeliveryDate(End),Delivery Time,Product
42,2024/10/02,13.810281063434937,100.51579183517877,2024/10/04,2024/10/04,11:48,4
43,2024/10/03,13.629887842882168,100.56571253690345,2024/10/04,2024/10/05,11:23,1
44,2024/10/02,13.831778643632385,100.56611915071079,2024/10/03,2024/10/04,16:23,4
45,2024/10/04,13.784459919785537,100.57309904035701,2024/10/05,2024/10/06,11:01,2
46,2024/09/29,13.765258342980697,100.49274969176182,2024/09/30,2024/09/30,10:09,1
47,2024/10/01,13.68381252497832,100.48542142462419,2024/10/04,2024/10/06,12:10,4
48,2024/10/04,13.752253962481662,100.49105423132345,2024/10/07,2024/10/08,16:54,1
49,2024/09/30,13.685235514348713,100.58908424351944,2024/10/02,2024/10/04,14:54,1
50,2024/09/29,13.760471857726657,100.5924139872951,2024/10/01,2024/10/03,12:44,4
51,2024/10/04,13.79140815723272,100.51080213077877,2024/10/06,2024/10/07,09:51,1
52,2024/09/30,13.782098829369026,100.64223594540134,2024/10/01,2024/10/03,10:54,3
53,2024/10/04,13.842594744654148,100.58174048682825,2024/10/06,2024/10/07,14:14,4
54,2024/10/02,13.735626670203057,100.56011710606472,2024/10/04,2024/10/06,16:00,1
55,2024/10/03,13.783189435734164,100.52496840311083,2024/10/04,2024/10/04,12:32,1
56,2024/10/01,13.678752887307803,100.50907055943709,2024/10/03,2024/10/05,08:47,4
57,2024/10/03,13.66265440007127,100.49018088528547,2024/10/04,2024/10/04,11:34,1
58,2024/10/03,13.603626663159876,100.54431573455946,2024/10/06,2024/10/08,10:07,1
59,2024/09/30,13.632551163660693,100.46576833626223,2024/10/03,2024/10/05,09:35,3
60,2024/09/30,13.832882210891045,100.56585443740578,2024/10/02,2024/10/02,12:29,2
61,2024/10/02,13.617038790628104,100.45872634022555,2024/10/04,2024/10/06,11:01,1
62,2024/10/04,13.716908859614712,100.5145692525481,2024/10/07,2024/10/07,16:59,1
63,2024/09/29,13.68049261675694,100.54402892743965,2024/10/02,2024/10/04,15:50,2
64,2024/10/01,13.714825380113037,100.5847442389127,2024/10/02,2024/10/04,13:37,3
65,2024/10/02,13.739156776519422,100.55158505064615,2024/10/05,2024/10/05,12:27,1
66,2024/10/02,13.601903318751255,100.47518449049763,2024/10/04,2024/10/05,11:48,4
67,2024/10/03,13.72535134823308,100.49676500387483,2024/10/04,2024/10/04,10:24,3
68,2024/09/30,13.616349395722775,100.45407521835797,2024/10/02,2024/10/02,08:35,1
69,2024/10/01,13.74189749972864,100.58218538463862,2024/10/03,2024/10/04,12:27,1
70,2024/10/03,13.652269728840325,100.56634365952817,2024/10/06,2024/10/08,14:10,1
71,2024/09/30,13.754099560083905,100.48522930762836,2024/10/03,2024/10/03,12:52,4
72,2024/10/01,13.642734613156557,100.49879249622587,2024/10/03,2024/10/04,08:28,1
73,2024/10/03,13.61305303481126,100.51276623453212,2024/10/05,2024/10/05,08:14,2
74,2024/09/29,13.70161519830579,100.45632329380173,2024/10/01,2024/10/02,17:45,2
75,2024/10/01,13.73495608112462,100.49996047083546,2024/10/04,2024/10/05,12:25,4
76,2024/09/29,13.785389290383492,100.5429219322846,2024/10/02,2024/10/04,15:53,1
77,2024/09/29,13.785286735125599,100.56779220386794,2024/09/30,2024/10/01,17:16,1
78,2024/10/02,13.707185568887574,100.5738275258731,2024/10/04,2024/10/05,13:26,4
79,2024/09/29,13.801658155229221,100.48366639011121,2024/09/30,2024/09/30,12:46,2
80,2024/10/01,13.836039089340352,100.56074635495166,2024/10/02,2024/10/03,14:39,4
81,2024/10/01,13.81004761677476,100.62501582370862,2024/10/02,2024/10/02,12:35,1
82,2024/10/04,13.825561336072091,100.5679078305407,2024/10/07,2024/10/09,10:38,4
83,2024/10/02,13.803722589948373,100.56760111066106,2024/10/03,2024/10/03,12:19,4
84,2024/10/02,13.845617420308997,100.47007340970057,2024/10/04,2024/10/05,18:14,2
85,2024/09/29,13.648373484427829,100.45547550299447,2024/09/30,2024/09/30,18:20,1
86,2024/09/30,13.747572899582641,100.5098989530265,2024/10/02,2024/10/04,11:07,1
87,2024/10/01,13.745972107866153,100.50904474952486,2024/10/04,2024/10/04,15:44,4
88,2024/09/29,13.766514537108991,100.6163709367749,2024/10/02,2024/10/03,16:17,4
89,2024/09/29,13.626098505428265,100.47007550506576,2024/09/30,2024/10/01,15:45,3
90,2024/09/29,13.706311248704598,100.59882756603277,2024/10/01,2024/10/02,17:45,4
91,2024/10/04,13.822755926096743,100.54680927004928,2024/10/06,2024/10/07,16:07,4
92,2024/09/30,13.650973703083936,100.63681297238507,2024/10/01,2024/10/01,13:52,4
93,2024/09/29,13.67560897699926,100.55233923858188,2024/09/30,2024/09/30,12:32,1
94,2024/10/04,13.75183802632793,100.49613928000569,2024/10/05,2024/10/06,15:57,1
95,2024/09/29,13.700256774183378,100.47921250797849,2024/10/02,2024/10/03,14:28,4
96,2024/09/30,13.70839312981588,100.51874250068099,2024/10/01,2024/10/03,18:02,1
97,2024/10/04,13.748995202078664,100.59747881577007,2024/10/06,2024/10/06,18:45,1
98,2024/10/03,13.609776572393814,100.51666454934383,2024/10/04,2024/10/06,14:28,4
99,2024/10/02,13.772686729490935,100.52741822655742,2024/10/05,2024/10/05,11:40,2
100,2024/09/29,13.783013151013527,100.5823492126118,2024/09/30,2024/10/02,12:25,2
101,2024/10/03,13.820143069127864,100.46952314252472,2024/10/04,2024/10/05,13:26,1
102,2024/10/04,13.61549609199686,100.64149247453399,2024/10/07,2024/10/08,14:05,4
103,2024/10/03,13.764017230634275,100.63059492844371,2024/10/06,2024/10/06,15:22,1
104,2024/10/03,13.734829040396223,100.542134073712,2024/10/05,2024/10/07,13:41,1
105,2024/10/03,13.763412139403558,100.61941192591202,2024/10/04,2024/10/06,17:47,1
106,2024/10/02,13.688981920677834,100.48328417360692,2024/10/04,2024/10/05,10:02,2
107,2024/10/04,13.766687078900517,100.62120243885748,2024/10/07,2024/10/09,10:27,3
108,2024/09/30,13.694517057886406,100.55891673617711,2024/10/01,2024/10/02,10:42,1
109,2024/09/29,13.721531710701697,100.49436422284471,2024/09/30,2024/10/01,11:23,4
110,2024/10/04,13.605336956465326,100.58723702151015,2024/10/07,2024/10/07,17:41,4
111,2024/10/01,13.73319974386404,100.63614568129961,2024/10/04,2024/10/06,12:35,2
112,2024/10/03,13.782508104815516,100.50962776230828,2024/10/05,2024/10/07,11:18,4
113,2024/09/30,13.740897372261639,100.57733519179158,2024/10/01,2024/10/03,13:26,1
114,2024/09/29,13.823379781034767,100.52213894323886,2024/09/30,2024/10/02,15:11,1
115,2024/10/03,13.637089069639147,100.48514855618615,2024/10/04,2024/10/06,15:38,3
116,2024/09/29,13.647493383976531,100.4997798219274,2024/10/01,2024/10/02,17:57,1
117,2024/09/29,13.70300926693961,100.63026808368771,2024/10/02,2024/10/02,09:15,2
118,2024/10/04,13.63212891337076,100.64638132629834,2024/10/05,2024/10/05,16:03,1
119,2024/10/03,13.796570253260542,100.5640315340347,2024/10/05,2024/10/07,12:31,4
120,2024/09/30,13.777549182625487,100.54270451218304,2024/10/03,2024/10/04,12:17,1
121,2024/10/03,13.691186894520323,100.61006822125587,2024/10/05,2024/10/05,16:15,4
122,2024/09/29,13.838143438661179,100.56853391046486,2024/10/02,2024/10/03,18:35,4
123,2024/09/29,13.624551184303549,100.60464675615195,2024/10/02,2024/10/03,16:33,4
124,2024/09/30,13.746310323958319,100.508584835288,2024/10/01,2024/10/03,09:37,1
125,2024/10/01,13.625898520960602,100.59208574560438,2024/10/03,2024/10/03,13:18,4
126,2024/10/03,13.740939572573431,100.53617024698869,2024/10/06,2024/10/08,17:05,4
127,2024/10/04,13.796721740590959,100.62187514315022,2024/10/07,2024/10/08,15:39,2
128,2024/09/30,13.60266571102185,100.52329799875523,2024/10/02,2024/10/03,08:46,1
129,2024/10/03,13.734805616658806,100.62751693315575,2024/10/06,2024/10/06,12:33,3
130,2024/10/03,13.76926300223269,100.63095897358548,2024/10/06,2024/10/07,15:12,4
131,2024/09/30,13.636838007451809,100.5872872754146,2024/10/03,2024/10/05,10:42,4
132,2024/10/02,13.711583404527293,100.53963636844067,2024/10/03,2024/10/04,12:25,4
133,2024/10/01,13.805366223211351,100.64294297567193,2024/10/04,2024/10/06,13:07,3
134,2024/10/02,13.665195714584042,100.5857497814693,2024/10/04,2024/10/05,15:12,1
135,2024/10/01,13.63601086313629,100.57756550307046,2024/10/02,2024/10/02,14:40,3
136,2024/10/04,13.797778503335406,100.54545681686392,2024/10/07,2024/10/08,14:30,1
137,2024/09/30,13.812333241078896,100.45821046418439,2024/10/03,2024/10/04,18:55,3
138,2024/09/30,13.649422896912995,100.49271541633756,2024/10/02,2024/10/02,16:23,4
139,2024/09/29,13.730846737627049,100.60530927611312,2024/10/01,2024/10/02,08:35,1
140,2024/10/04,13.829845411206385,100.59846271772246,2024/10/06,2024/10/07,14:07,1
141,2024/10/02,13.755927758153906,100.59657050357117,2024/10/04,2024/10/06,10:28,2
142,2024/09/29,13.637234051291042,100.60603004527653,2024/10/02,2024/10/02,15:03,3
143,2024/10/02,13.641377768869429,100.56263728197428,2024/10/04,2024/10/04,10:17,2
144,2024/10/01,13.633151079624938,100.47527182948897,2024/10/02,2024/10/02,15:25,4
145,2024/09/29,13.691598683657894,100.45099372047665,2024/10/01,2024/10/03,16:15,4
146,2024/09/29,13.799405732590678,100.46752963228121,2024/10/02,2024/10/02,18:10,1
147,2024/09/29,13.664150335192533,100.50614664537255,2024/10/02,2024/10/03,18:15,1
148,2024/10/02,13.696885080290665,100.47591681434518,2024/10/04,2024/10/05,08:25,3
149,2024/10/01,13.610954788257219,100.47704571817225,2024/10/04,2024/10/04,10:43,3
150,2024/10/04,13.61496277178314,100.60418654563838,2024/10/06,2024/10/08,16:02,1
151,2024/10/01,13.675182702641509,100.47657361506322,2024/10/02,2024/10/04,17:54,2
152,2024/10/02,13.63271674517629,100.58904273871991,2024/10/04,2024/10/06,15:48,4
153,2024/10/01,13.849629979911654,100.55603909030883,2024/10/04,2024/10/05,14:27,4
154,2024/10/04,13.832985640429198,100.48046006060288,2024/10/07,2024/10/07,18:07,4
155,2024/10/03,13.73195833069677,100.62511889502655,2024/10/04,2024/10/05,14:14,2
156,2024/09/30,13.61628249301801,100.53229860724751,2024/10/02,2024/10/03,14:13,3
157,2024/09/30,13.639494480571301,100.5762956705055,2024/10/01,2024/10/01,09:12,4
158,2024/10/02,13.618187012555635,100.53150122382077,2024/10/05,2024/10/06,17:45,4
159,2024/09/30,13.675441021356301,100.52824435874399,2024/10/02,2024/10/02,16:50,4
160,2024/09/29,13.778049494062422,100.53106754884057,2024/10/01,2024/10/03,16:20,4
161,2024/10/02,13.762820068372339,100.48437229686553,2024/10/03,2024/10/05,17:11,4
162,2024/10/01,13.811735997289196,100.57263131795027,2024/10/04,2024/10/05,10:14,4
163,2024/10/02,13.638337269156024,100.47214158926234,2024/10/03,2024/10/04,10:39,1
164,2024/09/29,13.681714765448593,100.53848982178735,2024/10/01,2024/10/03,10:25,4
165,2024/09/29,13.797808194601837,100.63645582271499,2024/09/30,2024/10/02,10:10,1
166,2024/10/01,13.76946700191377,100.49797564261499,2024/10/04,2024/10/06,09:25,4
167,2024/10/04,13.651376702228458,100.51918843021092,2024/10/07,2024/10/09,12:21,1
168,2024/09/30,13.72598703855317,100.56195533749616,2024/10/02,2024/10/03,18:54,1
169,2024/10/02,13.770069873878024,100.58752626203766,2024/10/04,2024/10/05,14:01,4
170,2024/10/02,13.735744164359003,100.50957124140665,2024/10/05,2024/10/05,14:05,1
171,2024/09/29,13.624924236739993,100.61984361720077,2024/10/02,2024/10/03,09:53,1
172,2024/09/29,13.81228404166749,100.59764327934053,2024/10/02,2024/10/03,08:18,1
173,2024/10/03,13.622556176817355,100.59522334688734,2024/10/04,2024/10/04,12:37,4
174,2024/09/30,13.78728539571922,100.56238045674759,2024/10/02,2024/10/02,14:01,3
175,2024/10/04,13.746925873080489,100.50765004175241,2024/10/05,2024/10/06,10:56,4
176,2024/10/04,13.660605820765857,100.64319724970686,2024/10/05,2024/10/07,09:35,2
177,2024/10/03,13.70655517226588,100.54463401993878,2024/10/04,2024/10/04,11:52,4
178,2024/10/03,13.811776503929794,100.4716130927661,2024/10/05,2024/10/06,13:55,1
179,2024/09/29,13.768872479810158,100.47359693155781,2024/09/30,2024/10/02,16:49,1
180,2024/10/04,13.831735666064436,100.55943904401083,2024/10/06,2024/10/08,11:24,3
181,2024/10/02,13.746113894723985,100.52566297392573,2024/10/04,2024/10/04,12:58,4
182,2024/10/03,13.631188797196435,100.48527378164465,2024/10/06,2024/10/08,08:06,3
183,2024/10/02,13.790369815134158,100.58346144013751,2024/10/05,2024/10/07,11:16,4
184,2024/10/03,13.689358124946793,100.60640521455794,2024/10/05,2024/10/05,08:27,1
185,2024/10/03,13.715774486401074,100.45740609053084,2024/10/04,2024/10/04,13:43,1
186,2024/10/02,13.676874214419714,100.61702177699911,2024/10/03,2024/10/03,17:56,4
187,2024/10/01,13.622426435701287,100.4628594374478,2024/10/04,2024/10/04,15:24,4
188,2024/09/29,13.643025176542634,100.5468344633324,2024/10/01,2024/10/02,09:44,4
189,2024/10/04,13.842123401970982,100.56056175283233,2024/10/05,2024/10/07,14:12,3
190,2024/10/02,13.81209106915941,100.47790423754633,2024/10/03,2024/10/03,18:00,1
191,2024/10/02,13.651588496497602,100.45380585340257,2024/10/03,2024/10/05,14:54,4
192,2024/10/03,13.63014216735357,100.62306231687666,2024/10/05,2024/10/06,12:20,3
193,2024/10/03,13.676797794745594,100.4687950853349,2024/10/04,2024/10/06,09:52,1
194,2024/10/04,13.733118295094897,100.60899455423295,2024/10/05,2024/10/07,12:44,4
195,2024/10/02,13.658613470808644,100.60001436143,2024/10/05,2024/10/07,08:48,1
196,2024/10/03,13.804888968934245,100.61241522142151,2024/10/05,2024/10/07,16:36,3
197,2024/10/03,13.804471359436404,100.62245950370149,2024/10/05,2024/10/05,10:47,2
198,2024/10/03,13.82872252346672,100.49547061705147,2024/10/05,2024/10/06,08:36,2
199,2024/10/03,13.687592065086763,100.46953384103625,2024/10/04,2024/10/06,18:41,2
200,2024/10/02,13.70492561385467,100.55222306406397,2024/10/05,2024/10/05,13:13,2
201,2024/10/01,13.641016247016678,100.52960118801064,2024/10/02,2024/10/03,15:43,4
202,2024/10/01,13.829626115935463,100.5877368244482,2024/10/02,2024/10/02,12:21,4
203,2024/09/29,13.832701139793741,100.59006889723283,2024/09/30,2024/10/02,08:42,4
204,2024/10/02,13.847122358521135,100.52111507975226,2024/10/04,2024/10/04,10:18,3
205,2024/10/04,13.684041233909001,100.5879146209483,2024/10/07,2024/10/09,15:11,2
206,2024/10/03,13.772000427932824,100.45514230838707,2024/10/05,2024/10/07,16:45,4
207,2024/10/04,13.826510025484417,100.58111020710183,2024/10/06,2024/10/07,15:10,4
208,2024/10/02,13.667303217711355,100.46699888669211,2024/10/05,2024/10/06,10:20,1
209,2024/09/29,13.831499474986892,100.47545541277228,2024/10/02,2024/10/03,08:53,1
210,2024/09/29,13.787922768956683,100.62248763320966,2024/10/02,2024/10/03,11:58,2
211,2024/09/30,13.756293440521182,100.49891003235479,2024/10/01,2024/10/01,10:04,4
212,2024/10/04,13.666793439419932,100.57469651369068,2024/10/07,2024/10/08,14:18,3
213,2024/09/29,13.79612013524398,100.50778872103827,2024/10/02,2024/10/03,09:52,3
214,2024/10/04,13.737631657020692,100.58881990445381,2024/10/06,2024/10/07,16:05,1
215,2024/10/01,13.693394212552645,100.49712755728045,2024/10/02,2024/10/04,17:13,4
216,2024/09/30,13.779763827886953,100.57530559249419,2024/10/01,2024/10/02,16:38,1
217,2024/10/01,13.761296118050414,100.5763382473567,2024/10/04,2024/10/05,17:47,1
218,2024/10/01,13.825215707512262,100.6181798676766,2024/10/03,2024/10/04,18:12,3
219,2024/09/30,13.698424173713061,100.59461961344549,2024/10/01,2024/10/03,18:50,4
220,2024/09/30,13.60047918086268,100.52147191978933,2024/10/01,2024/10/03,14:44,4
221,2024/10/03,13.793041081700009,100.45129385925371,2024/10/05,2024/10/06,15:11,3
222,2024/09/29,13.797293660506025,100.46840693241911,2024/10/01,2024/10/03,08:44,2
223,2024/10/02,13.62750797315095,100.57288778989518,2024/10/05,2024/10/07,18:08,3
224,2024/10/03,13.794087528618324,100.61385347801348,2024/10/04,2024/10/05,09:21,3
225,2024/09/30,13.722300267844142,100.51604056296628,2024/10/03,2024/10/05,11:06,1
226,2024/10/04,13.701691321898341,100.51800024317905,2024/10/07,2024/10/09,12:35,4
227,2024/10/04,13.806509578908246,100.57413030491972,2024/10/05,2024/10/07,12:16,1
228,2024/10/04,13.84278385471866,100.64824135270412,2024/10/05,2024/10/05,18:12,4
229,2024/10/02,13.83657436590534,100.49468297745506,2024/10/05,2024/10/05,09:14,2
230,2024/09/29,13.75036308132946,100.49945211328006,2024/09/30,2024/09/30,15:59,1
231,2024/10/02,13.66282199745436,100.63438275512125,2024/10/03,2024/10/05,14:50,1
232,2024/10/01,13.83456352746239,100.51918804629722,2024/10/02,2024/10/02,11:21,2
233,2024/10/03,13.616857624104243,100.45903843838697,2024/10/04,2024/10/06,12:08,4
234,2024/09/30,13.652802680479954,100.45319527813282,2024/10/02,2024/10/03,12:34,4
235,2024/09/29,13.762508478624884,100.58196368692532,2024/10/01,2024/10/02,08:51,3
236,2024/09/29,13.689531537326502,100.613989150841,2024/10/01,2024/10/01,09:45,2
237,2024/10/01,13.71799879740355,100.58880796031379,2024/10/04,2024/10/04,09:13,2
238,2024/10/02,13.829554140644886,100.62770515979712,2024/10/05,2024/10/05,18:39,4
239,2024/10/02,13.610837314521428,100.45120011785673,2024/10/05,2024/10/05,14:42,1
240,2024/10/01,13.703858900689466,100.53881891192596,2024/10/03,2024/10/04,14:14,1
241,2024/09/30,13.807937862518841,100.48295809495222,2024/10/01,2024/10/03,15:33,1
242,2024/10/02,13.681729149155894,100.62361810680733,2024/10/04,2024/10/05,11:50,1
243,2024/10/04,13.748933429211121,100.51734036433078,2024/10/06,2024/10/07,14:00,1
244,2024/10/01,13.83158136625258,100.56006378900122,2024/10/02,2024/10/03,09:01,1
245,2024/10/02,13.698756572434894,100.51206108601929,2024/10/05,2024/10/06,08:09,3
246,2024/10/03,13.669069044191383,100.49702925247504,2024/10/06,2024/10/08,10:44,2
247,2024/10/03,13.66991425371174,100.45631066257874,2024/10/06,2024/10/06,08:30,3
248,2024/09/29,13.823126756351138,100.580101779577,2024/09/30,2024/10/02,08:47,4
249,2024/10/02,13.736730423466888,100.57879012644399,2024/10/04,2024/10/04,16:02,4
250,2024/10/03,13.717111425574723,100.49846116373413,2024/10/04,2024/10/05,16:28,4
251,2024/10/02,13.800603957532553,100.51865855424026,2024/10/03,2024/10/04,11:18,2
252,2024/10/01,13.71182247799754,100.64485475699814,2024/10/03,2024/10/03,12:00,1
253,2024/09/30,13.721384981234612,100.63173742699678,2024/10/03,2024/10/03,09:19,2
254,2024/10/04,13.651987064748718,100.57066307875147,2024/10/06,2024/10/07,10:22,4
255,2024/10/01,13.654184156454091,100.4606292014353,2024/10/02,2024/10/04,14:29,4
256,2024/10/02,13.707140708151956,100.60907897343982,2024/10/04,2024/10/06,14:17,3
257,2024/09/29,13.80747044555673,100.55679127403161,2024/09/30,2024/10/02,16:28,4
258,2024/10/04,13.802273999975828,100.48911368714427,2024/10/06,2024/10/06,18:06,4
259,2024/10/01,13.6413993467767,100.54088600834977,2024/10/02,2024/10/04,09:10,2
260,2024/10/04,13.65480242946677,100.51014259938698,2024/10/05,2024/10/05,14:34,2
261,2024/10/02,13.664438174559434,100.55065815561446,2024/10/03,2024/10/05,11:26,1
262,2024/10/04,13.68350184196469,100.61965475128461,2024/10/05,2024/10/06,10:05,4
263,2024/09/29,13.701370419473188,100.49234127184886,2024/10/01,2024/10/01,10:12,2
264,2024/10/04,13.833929351307642,100.64294362366284,2024/10/05,2024/10/06,14:33,4
265,2024/10/02,13.833905663797287,100.54831249994692,2024/10/05,2024/10/05,09:48,2
266,2024/10/03,13.61160780878571,100.50925947265438,2024/10/05,2024/10/05,12:08,4
267,2024/09/30,13.765703214562857,100.57095358809212,2024/10/02,2024/10/04,08:02,2
268,2024/10/02,13.684850007819524,100.49328820531427,2024/10/04,2024/10/04,10:42,1
269,2024/10/03,13.704716257388926,100.57212295520387,2024/10/05,2024/10/05,18:45,2
270,2024/10/03,13.847945593608301,100.61813133185346,2024/10/05,2024/10/05,13:41,4
271,2024/09/29,13.668337110850494,100.60825385741846,2024/10/02,2024/10/04,16:36,4
272,2024/09/29,13.782365995117823,100.55526296663136,2024/10/02,2024/10/02,09:12,4
273,2024/10/04,13.680792859000935,100.57300676231556,2024/10/06,2024/10/07,15:00,2
274,2024/09/29,13.692495829106551,100.61248914500088,2024/09/30,2024/10/01,10:22,1
275,2024/10/02,13.757065942865474,100.56264658980785,2024/10/05,2024/10/05,11:58,2
276,2024/09/29,13.763975241439583,100.47994661300964,2024/09/30,2024/09/30,14:09,2
277,2024/10/04,13.73847095927567,100.602656605088,2024/10/07,2024/10/08,15:26,4
278,2024/10/03,13.706515018764575,100.55858154473587,2024/10/06,2024/10/08,15:54,2
279,2024/10/01,13.654072767037219,100.49827310551062,2024/10/02,2024/10/03,10:09,3
280,2024/10/04,13.604781133820453,100.5676374759573,2024/10/07,2024/10/07,15:03,2
281,2024/10/01,13.703969322834228,100.52973929324807,2024/10/03,2024/10/04,10:47,1
282,2024/09/29,13.77656208559814,100.6413171792021,2024/10/01,2024/10/02,08:20,1
283,2024/09/30,13.655788386210494,100.63602774929329,2024/10/02,2024/10/04,13:32,1
284,2024/09/30,13.818681708412528,100.5769938052854,2024/10/01,2024/10/02,12:36,1
285,2024/10/01,13.74477220889114,100.61670240645013,2024/10/04,2024/10/06,15:54,1
286,2024/09/30,13.737240536287267,100.59069899267375,2024/10/01,2024/10/02,13:57,1
287,2024/09/30,13.675534445482725,100.58135287271391,2024/10/02,2024/10/03,11:09,4
288,2024/09/30,13.647056229095153,100.59293509697552,2024/10/01,2024/10/01,10:56,4
289,2024/09/29,13.705549747747554,100.45292800026324,2024/10/01,2024/10/03,16:41,4
290,2024/09/30,13.821955881135802,100.48483708299514,2024/10/01,2024/10/01,18:07,2
291,2024/10/03,13.621328145989352,100.50713363566433,2024/10/04,2024/10/06,14:31,4
292,2024/09/29,13.729311756256685,100.49361005041257,2024/10/01,2024/10/02,18:34,1
293,2024/09/30,13.79315231364159,100.54449708938931,2024/10/02,2024/10/02,08:55,4
294,2024/10/04,13.716670174574448,100.53311143104924,2024/10/07,2024/10/08,16:34,4
295,2024/09/29,13.761756093676947,100.48891792175087,2024/09/30,2024/10/02,08:47,4
296,2024/10/02,13.638771361575753,100.5452322102542,2024/10/05,2024/10/06,17:00,4
297,2024/10/02,13.769272793082356,100.46613590922996,2024/10/03,2024/10/05,11:58,3
298,2024/09/30,13.619223158564788,100.61039881268704,2024/10/01,2024/10/02,18:36,4
299,2024/10/02,13.723440940289064,100.48824662975377,2024/10/03,2024/10/05,17:11,3
300,2024/10/03,13.65793446521464,100.56645159539207,2024/10/04,2024/10/06,17:20,2
301,2024/09/29,13.78729559094077,100.45456812523182,2024/09/30,2024/09/30,16:47,1
302,2024/09/30,13.611470301031224,100.51807081187292,2024/10/02,2024/10/02,18:50,2
303,2024/09/29,13.643052761515017,100.48320547703328,2024/10/01,2024/10/02,18:03,2
304,2024/10/04,13.773230632633258,100.57129492149359,2024/10/06,2024/10/07,08:26,4
305,2024/10/04,13.736433448184366,100.55133205570459,2024/10/07,2024/10/07,09:47,1
306,2024/10/04,13.660625103929503,100.57807194907187,2024/10/06,2024/10/08,08:00,2
307,2024/10/04,13.774067861862688,100.6261119619627,2024/10/07,2024/10/08,18:31,1
308,2024/10/03,13.71180623287075,100.59126365026076,2024/10/06,2024/10/06,09:37,1
