OrderID,ReceptionDate,Lat,Lon,DesiredDeliveryDate(Start),DesiredDeliveryDate(End),Delivery Time,Product
22,2024/10/02,13.787243050604843,100.56127555471012,2024/10/04,2024/10/06,10:15,1
23,2024/09/30,13.722791369024758,100.5966015319276,2024/10/01,2024/10/03,09:04,1
24,2024/09/29,13.754249178895448,100.56665182724053,2024/09/30,2024/10/01,12:17,1
25,2024/10/03,13.747361374606605,100.57818132965419,2024/10/05,2024/10/07,12:50,1
26,2024/10/04,13.732658728665104,100.56996262307464,2024/10/07,2024/10/08,15:26,1
27,2024/10/04,13.737916851232923,100.51810924189378,2024/10/05,2024/10/05,15:46,1
28,2024/09/30,13.758442798165772,100.54527388448167,2024/10/02,2024/10/04,11:27,1
29,2024/09/29,13.684357660036266,100.57682026413558,2024/09/30,2024/10/01,09:41,1
30,2024/09/30,13.906560453634226,100.2913988230391,2024/10/04,2024/10/04,16:30,1
31,2024/10/02,13.735322854239527,100.5686747475196,2024/10/06,2024/10/06,13:59,1
32,2024/10/04,13.622946544867222,100.59770428456692,2024/10/07,2024/10/09,16:09,1
33,2024/10/04,13.745899169075699,100.57280133432509,2024/10/05,2024/10/07,14:03,1
34,2024/10/03,13.677190325598486,100.57238395785654,2024/10/04,2024/10/04,10:54,1
35,2024/09/30,13.706593829960429,100.53730271378097,2024/10/01,2024/10/02,12:37,1
36,2024/10/03,13.720918720749982,100.54127977142858,2024/10/06,2024/10/08,14:59,1
37,2024/10/01,13.731208622274739,100.53978948745147,2024/10/03,2024/10/04,13:29,1
38,2024/10/02,13.743936392397167,100.55095794075383,2024/10/05,2024/10/07,10:04,1
39,2024/10/01,13.727818386446573,100.5620088164296,2024/10/03,2024/10/03,14:18,1
40,2024/10/03,13.767295496451261,100.5221465879056,2024/10/06,2024/10/08,09:42,1
41,2024/09/30,13.6897363169053,100.7312277573299,2024/10/01,2024/10/02,10:47,1
42,2024/10/04,13.738078532571892,100.6030778288826,2024/10/06,2024/10/07,13:32,1
43,2024/09/29,13.791872735743482,100.53007816829178,2024/10/01,2024/10/03,13:02,1
44,2024/10/01,13.749451529140059,100.52026022073534,2024/10/05,2024/10/05,15:35,1
45,2024/09/30,13.799140360632986,100.5909042129234,2024/10/01,2024/10/03,14:37,1
46,2024/10/01,13.735869725965888,100.56634469270189,2024/10/04,2024/10/04,12:43,1
47,2024/10/02,13.785497433649159,100.59402777858858,2024/10/05,2024/10/07,11:59,1
48,2024/09/30,13.960180188638374,100.31593560744435,2024/10/01,2024/10/02,11:47,1
49,2024/10/04,13.768780321428482,100.44153987478603,2024/10/05,2024/10/07,13:10,1
50,2024/10/02,13.933184089393153,100.71549243847157,2024/10/04,2024/10/04,16:22,1
51,2024/09/29,13.749860049228502,100.54190893433365,2024/09/30,2024/10/02,15:21,1
52,2024/10/01,13.790648418300705,100.58443728726981,2024/10/04,2024/10/06,15:43,1
53,2024/09/29,13.467110041604835,100.49852948262641,2024/10/01,2024/10/02,13:02,1
54,2024/10/01,13.699390308649217,100.58196248266302,2024/10/02,2024/10/03,15:57,1
55,2024/09/29,13.742401930624688,100.60970302932718,2024/10/02,2024/10/04,12:23,1
56,2024/10/03,13.807899823718621,100.54127038381291,2024/10/04,2024/10/05,13:32,1
57,2024/10/01,13.71826317402096,100.57917022166562,2024/10/02,2024/10/04,12:26,1
58,2024/09/30,13.707667068448071,100.5968981020292,2024/10/03,2024/10/05,13:25,1
59,2024/10/02,13.768471262093335,100.56266292651796,2024/10/05,2024/10/07,14:29,1
60,2024/10/04,13.72763083059614,100.53055463254742,2024/10/05,2024/10/05,13:32,1
61,2024/09/30,13.734074056958988,100.55355136963321,2024/10/02,2024/10/04,12:51,1
62,2024/10/02,13.766018902295665,100.56603694367611,2024/10/03,2024/10/05,16:26,1
63,2024/10/02,13.573959707609353,100.47515828971446,2024/10/06,2024/10/07,12:09,1
64,2024/09/29,13.793792514967231,100.56434240023228,2024/10/01,2024/10/02,11:51,1
65,2024/09/30,13.705523936763708,100.55826281882824,2024/10/04,2024/10/04,11:51,1
66,2024/10/01,13.706147449562744,100.55513948657917,2024/10/05,2024/10/06,16:57,1
67,2024/09/30,13.764948826465565,100.53751889054662,2024/10/02,2024/10/04,16:40,1
68,2024/09/30,13.699707764477672,100.58009819376792,2024/10/03,2024/10/04,14:57,1
69,2024/10/04,13.75783957575202,100.57922222067049,2024/10/06,2024/10/06,10:26,1
70,2024/09/30,13.71380440528389,100.55437161550601,2024/10/04,2024/10/05,09:54,1
71,2024/10/01,13.622336750434487,100.5000462724488,2024/10/05,2024/10/06,15:34,1
72,2024/09/30,13.704709275938981,100.550940879393,2024/10/02,2024/10/03,13:27,1
73,2024/10/02,13.709637556168923,100.5912772859541,2024/10/03,2024/10/05,16:58,1
74,2024/10/02,13.738755106868002,100.55772607485305,2024/10/05,2024/10/07,09:05,1
75,2024/09/29,13.765770058212432,100.58774203642156,2024/10/03,2024/10/04,14:13,1
76,2024/10/01,13.71154391145565,100.61523674563907,2024/10/04,2024/10/05,10:30,1
77,2024/10/01,13.618419950838579,100.53089525734859,2024/10/02,2024/10/02,09:48,1
78,2024/10/03,13.74477903289672,100.61995009581292,2024/10/05,2024/10/05,11:30,1
79,2024/10/04,13.724439859766687,100.55437052117165,2024/10/07,2024/10/08,11:38,1
80,2024/09/30,13.743607148261773,100.54780423344653,2024/10/01,2024/10/02,09:59,1
81,2024/10/02,13.710480670061092,100.49475164647058,2024/10/03,2024/10/05,10:37,1
82,2024/10/01,13.734104512848942,100.55262738297785,2024/10/04,2024/10/06,10:50,1
83,2024/10/02,13.766366860280154,100.4540935217432,2024/10/04,2024/10/06,10:32,1
84,2024/10/02,13.775017090016155,100.56508686853586,2024/10/06,2024/10/06,14:40,1
85,2024/09/30,13.67684828786603,100.57990720430632,2024/10/03,2024/10/05,13:39,1
86,2024/10/02,13.609808635911484,100.52983173958047,2024/10/05,2024/10/07,13:20,1
87,2024/10/02,13.768620733212728,100.51793840381136,2024/10/06,2024/10/06,15:21,1
88,2024/09/30,13.755063719976802,100.54729040985217,2024/10/03,2024/10/04,14:17,1
89,2024/09/29,13.714663609881246,100.47060480249809,2024/09/30,2024/10/02,10:15,1
90,2024/10/04,13.693382155248809,100.56622458795958,2024/10/08,2024/10/09,16:50,1
91,2024/09/30,13.735420359046929,100.59196868722397,2024/10/03,2024/10/04,16:35,1
92,2024/10/01,13.699479810007228,100.58500582744686,2024/10/05,2024/10/06,13:19,1
93,2024/09/29,13.758048846553349,100.5760914892957,2024/10/02,2024/10/04,11:12,1
94,2024/10/03,13.695859899117798,100.56737534761454,2024/10/05,2024/10/07,10:53,1
95,2024/09/29,13.746460443719517,100.58127908633882,2024/10/02,2024/10/04,11:17,1
96,2024/09/30,13.767288808224976,100.5709775567216,2024/10/02,2024/10/04,10:55,1
97,2024/10/01,13.73646878597074,100.59604959819617,2024/10/02,2024/10/02,13:55,1
98,2024/09/29,13.75708980778682,100.53530548203953,2024/10/02,2024/10/04,09:09,1
99,2024/09/30,13.720232016675828,100.55277885314999,2024/10/05,2024/10/05,15:38,1
100,2024/10/02,13.705637129831924,100.52746979924629,2024/10/06,2024/10/07,13:55,1
