OrderID,ReceptionDate,Lat,Lon,DesiredDeliveryDate(Start),DesiredDeliveryDate(End),Delivery Time,Product
39,2024/10/03,13.645314501169763,100.59100895435563,2024/10/04,2024/10/06,13:58,1
40,2024/09/29,13.846214433810497,100.62160944719713,2024/10/01,2024/10/03,09:17,1
41,2024/09/30,13.629500083965791,100.5754935116378,2024/10/01,2024/10/03,14:37,1
42,2024/10/03,13.712865468540981,100.53919731165281,2024/10/04,2024/10/06,13:47,1
43,2024/10/01,13.786385596699564,100.60365108561992,2024/10/02,2024/10/04,09:08,3
44,2024/10/02,13.829645237202701,100.63276257154163,2024/10/04,2024/10/06,18:40,4
45,2024/10/04,13.787329027759563,100.51885532086476,2024/10/07,2024/10/08,15:27,4
46,2024/10/02,13.68796247776053,100.47457547082082,2024/10/04,2024/10/05,15:36,2
47,2024/09/30,13.640535446025158,100.49460889787579,2024/10/02,2024/10/04,10:00,4
48,2024/10/03,13.620440824931457,100.61448825503936,2024/10/06,2024/10/07,18:18,3
49,2024/10/02,13.698137142998807,100.45984548009758,2024/10/03,2024/10/05,08:47,4
50,2024/10/04,13.846442738628584,100.62127724813843,2024/10/07,2024/10/09,13:09,4
51,2024/09/30,13.757415570950126,100.56468547912081,2024/10/02,2024/10/03,10:00,1
52,2024/09/29,13.821260748468156,100.51542924759501,2024/09/30,2024/09/30,13:00,4
53,2024/10/03,13.807097511072476,100.59736842298601,2024/10/05,2024/10/06,16:18,1
54,2024/09/29,13.654664882795755,100.63935468647617,2024/10/02,2024/10/03,15:49,4
55,2024/10/04,13.620478754544722,100.51716015022146,2024/10/07,2024/10/07,14:13,1
56,2024/10/01,13.84772111491432,100.5392877598951,2024/10/03,2024/10/03,15:55,1
57,2024/10/03,13.625912067238561,100.53894354011382,2024/10/04,2024/10/05,13:01,1
58,2024/10/03,13.831408981173457,100.51739696166564,2024/10/06,2024/10/08,16:47,3
59,2024/10/03,13.646586225454428,100.52339995085163,2024/10/06,2024/10/06,12:44,3
60,2024/09/30,13.681532504293816,100.52674529332437,2024/10/01,2024/10/01,09:23,4
61,2024/09/30,13.823851745104374,100.55480524445368,2024/10/02,2024/10/03,11:59,4
62,2024/09/29,13.666408475163232,100.4617063378916,2024/10/01,2024/10/02,16:38,3
63,2024/10/01,13.75096848744068,100.48166906583185,2024/10/04,2024/10/05,10:48,3
64,2024/10/02,13.736368802792413,100.59091973720234,2024/10/03,2024/10/05,11:34,4
65,2024/10/01,13.842297054980682,100.50716983285442,2024/10/03,2024/10/03,17:59,3
66,2024/09/30,13.75979151608113,100.634978932847,2024/10/02,2024/10/02,08:05,3
67,2024/10/03,13.801831660312423,100.47972016997166,2024/10/04,2024/10/04,10:40,4
68,2024/10/03,13.751883527917258,100.5113951980066,2024/10/05,2024/10/07,14:56,3
69,2024/09/29,13.726286277169812,100.60593624052534,2024/10/02,2024/10/02,16:12,3
70,2024/10/02,13.721609926409055,100.55398983257717,2024/10/05,2024/10/05,16:38,4
71,2024/10/04,13.602661679045573,100.5163562724264,2024/10/05,2024/10/06,14:46,1
72,2024/10/04,13.659572295412213,100.56824757239545,2024/10/06,2024/10/06,11:25,4
73,2024/09/29,13.630136104409297,100.61916912017504,2024/09/30,2024/10/02,16:08,4
74,2024/10/04,13.60294551188531,100.63207878644779,2024/10/05,2024/10/06,18:57,1
75,2024/10/03,13.655166462878546,100.63702152214778,2024/10/04,2024/10/05,12:14,4
76,2024/10/04,13.643672378129557,100.47790254607868,2024/10/06,2024/10/06,11:23,4
77,2024/09/30,13.635925490393296,100.58470459282692,2024/10/01,2024/10/03,15:24,1
78,2024/10/02,13.757039660899093,100.46799079377622,2024/10/03,2024/10/04,15:14,4
79,2024/10/03,13.687712027029745,100.63169992724018,2024/10/05,2024/10/05,17:04,4
80,2024/10/01,13.840636236934982,100.55134093113226,2024/10/03,2024/10/04,15:14,1
81,2024/10/04,13.716148025408927,100.52575693825963,2024/10/06,2024/10/08,13:48,1
82,2024/09/30,13.84841306289613,100.45324978620332,2024/10/02,2024/10/02,10:39,1
83,2024/10/03,13.738851492040808,100.59461389547904,2024/10/04,2024/10/06,16:25,1
84,2024/09/29,13.845730197794536,100.5359799997924,2024/10/01,2024/10/02,09:40,1
85,2024/10/03,13.637523182091247,100.63566118029429,2024/10/04,2024/10/05,12:12,1
86,2024/10/02,13.770356764980423,100.5479557329801,2024/10/03,2024/10/04,18:29,4
87,2024/10/04,13.784009626553777,100.64341624393283,2024/10/05,2024/10/05,12:28,4
88,2024/10/02,13.762372405817835,100.61517141030956,2024/10/05,2024/10/06,18:58,4
89,2024/10/01,13.65437540779911,100.60347575698768,2024/10/02,2024/10/04,11:33,2
90,2024/10/02,13.715873829241033,100.57531496658284,2024/10/04,2024/10/05,15:06,4
91,2024/10/04,13.615762392206555,100.5517542974193,2024/10/07,2024/10/07,17:36,1
92,2024/09/29,13.701651459702855,100.63082391369493,2024/09/30,2024/09/30,10:59,3
93,2024/10/04,13.80632313259327,100.56989897665223,2024/10/06,2024/10/07,18:27,4
94,2024/09/29,13.84608336429511,100.5969305607148,2024/09/30,2024/10/01,08:22,4
95,2024/10/04,13.714639496399068,100.5993660980366,2024/10/07,2024/10/09,12:29,2
96,2024/10/03,13.765258983049542,100.59772584357667,2024/10/05,2024/10/05,18:55,2
97,2024/10/02,13.774615844961426,100.53928801361324,2024/10/04,2024/10/05,18:45,1
98,2024/09/29,13.759740554977208,100.63002044918495,2024/09/30,2024/10/02,11:46,1
99,2024/09/29,13.80246533544536,100.49608783286038,2024/09/30,2024/09/30,12:29,1
100,2024/10/02,13.681395011671027,100.60820662340059,2024/10/04,2024/10/06,17:41,2
101,2024/10/01,13.679266661945881,100.46822291300789,2024/10/03,2024/10/05,17:54,1
102,2024/09/30,13.7378371575684,100.53978856825908,2024/10/02,2024/10/04,17:12,4
103,2024/10/04,13.604746703277582,100.600528397885,2024/10/07,2024/10/08,13:32,1
104,2024/09/30,13.811379134866812,100.57612142287752,2024/10/01,2024/10/03,10:02,1
105,2024/09/29,13.773354475879264,100.64591326098288,2024/09/30,2024/10/02,10:23,4
106,2024/10/01,13.730986662279552,100.63456417637296,2024/10/03,2024/10/04,13:37,3
107,2024/10/02,13.639152816210464,100.48075693332441,2024/10/05,2024/10/05,09:24,1
108,2024/10/03,13.737319128665618,100.54080015437368,2024/10/06,2024/10/08,15:42,3
109,2024/10/04,13.672931423179136,100.58460332414967,2024/10/07,2024/10/09,18:58,2
110,2024/10/02,13.83125169175317,100.64264255850924,2024/10/05,2024/10/05,12:18,4
111,2024/10/02,13.620261121201116,100.60399035452716,2024/10/03,2024/10/05,08:23,1
112,2024/10/01,13.65520507214059,100.59455992436926,2024/10/02,2024/10/04,11:17,1
113,2024/10/01,13.72538284250752,100.63656142554322,2024/10/04,2024/10/04,17:12,1
114,2024/10/03,13.620427317344225,100.45555181081117,2024/10/05,2024/10/06,16:34,4
115,2024/10/01,13.61598788300619,100.46463040441519,2024/10/04,2024/10/05,09:57,4
116,2024/09/30,13.638618570328363,100.53343876573831,2024/10/01,2024/10/02,14:05,2
117,2024/10/02,13.632410108831829,100.54952521425062,2024/10/05,2024/10/05,13:33,2
118,2024/10/03,13.727773687489544,100.54467683917943,2024/10/04,2024/10/06,12:34,4
119,2024/10/01,13.699190393764713,100.6243066238697,2024/10/03,2024/10/03,18:28,3
120,2024/10/02,13.841905613140847,100.62066007842655,2024/10/03,2024/10/05,10:52,2
121,2024/10/04,13.752556766839191,100.59288761449159,2024/10/06,2024/10/06,15:06,1
122,2024/09/30,13.60689209828344,100.5778635213738,2024/10/01,2024/10/02,13:32,4
123,2024/10/04,13.71779417704581,100.55582848823492,2024/10/06,2024/10/08,15:10,1
124,2024/10/02,13.759843161415464,100.56738775181282,2024/10/05,2024/10/05,12:55,2
125,2024/09/30,13.680443513701974,100.4813828060116,2024/10/01,2024/10/02,13:04,4
126,2024/10/01,13.758713006021583,100.55451867793961,2024/10/02,2024/10/03,10:57,4
127,2024/09/30,13.759309166946895,100.64479558186602,2024/10/01,2024/10/03,11:37,2
128,2024/10/03,13.728422738342141,100.55443720493928,2024/10/05,2024/10/05,08:27,4
129,2024/10/01,13.846804944101939,100.61464300572405,2024/10/04,2024/10/04,16:09,1
130,2024/09/29,13.645298826454951,100.6073382094477,2024/09/30,2024/10/02,16:53,1
131,2024/09/30,13.70345417812753,100.62739403075808,2024/10/01,2024/10/01,17:47,4
132,2024/09/29,13.75571386543952,100.49146483330826,2024/10/02,2024/10/02,09:34,4
133,2024/10/03,13.619340708135674,100.50178380008362,2024/10/06,2024/10/07,08:08,1
134,2024/10/04,13.84274697233787,100.55174235400791,2024/10/06,2024/10/08,15:15,2
135,2024/10/04,13.731557718352658,100.56396542751176,2024/10/06,2024/10/07,08:32,1
136,2024/10/02,13.651106322090829,100.6471785904999,2024/10/03,2024/10/03,12:51,4
137,2024/10/03,13.79757289752731,100.51424641161735,2024/10/06,2024/10/07,09:53,4
138,2024/09/30,13.830246899579857,100.59276080132045,2024/10/02,2024/10/04,11:09,4
139,2024/10/03,13.724758637320454,100.45596569427477,2024/10/04,2024/10/06,18:11,1
140,2024/10/01,13.71589656304985,100.55902353148717,2024/10/03,2024/10/05,13:28,3
141,2024/10/04,13.62075885182557,100.5504856230581,2024/10/07,2024/10/09,14:48,1
142,2024/09/30,13.751074008244105,100.60534805509404,2024/10/03,2024/10/05,13:58,1
143,2024/10/02,13.64730865608699,100.4774784137145,2024/10/05,2024/10/07,12:04,1
144,2024/10/01,13.651706560855134,100.54393712888448,2024/10/02,2024/10/03,17:38,3
145,2024/09/30,13.747087739210153,100.58690544925885,2024/10/01,2024/10/03,08:25,1
146,2024/10/01,13.637844002555015,100.54890491676105,2024/10/03,2024/10/05,10:39,4
147,2024/09/29,13.75595498594135,100.58103041583533,2024/10/02,2024/10/02,12:09,1
148,2024/10/04,13.775577183567696,100.47701602805662,2024/10/06,2024/10/06,12:20,4
149,2024/09/30,13.739528926137865,100.46337768305753,2024/10/03,2024/10/04,18:42,4
150,2024/10/03,13.701434628336312,100.47456201747374,2024/10/06,2024/10/07,15:30,3
151,2024/10/04,13.795034009075394,100.5852647299899,2024/10/06,2024/10/06,15:48,3
152,2024/10/01,13.660106471287751,100.4739853959391,2024/10/02,2024/10/02,10:05,1
153,2024/10/02,13.720972514966823,100.51458559732527,2024/10/04,2024/10/05,17:02,2
154,2024/09/29,13.689909809615251,100.64210795801868,2024/10/02,2024/10/03,13:12,1
155,2024/10/02,13.632526366498766,100.55491322129784,2024/10/03,2024/10/03,16:09,1
156,2024/09/30,13.80971053231855,100.46984493257615,2024/10/03,2024/10/05,15:50,4
157,2024/10/03,13.726968325477443,100.50404201157727,2024/10/05,2024/10/06,12:56,1
158,2024/10/03,13.615655280920649,100.47283778191017,2024/10/06,2024/10/08,10:18,3
159,2024/10/02,13.777737887633632,100.54740501535909,2024/10/05,2024/10/06,08:32,4
160,2024/09/29,13.822308223429044,100.46061256703567,2024/10/02,2024/10/02,12:07,4
161,2024/10/01,13.769393960311856,100.48207273015583,2024/10/02,2024/10/02,17:41,1
162,2024/10/04,13.608005017302801,100.51081548052157,2024/10/06,2024/10/07,11:33,1
163,2024/10/04,13.78477891018191,100.51094311717016,2024/10/06,2024/10/08,10:47,2
164,2024/10/03,13.764708055684372,100.511163056527,2024/10/04,2024/10/04,10:02,1
165,2024/09/30,13.635948136403213,100.49107295838587,2024/10/03,2024/10/05,09:29,4
166,2024/09/30,13.624139702560406,100.64371907915722,2024/10/03,2024/10/04,16:01,1
167,2024/09/30,13.619810431714004,100.46177110932587,2024/10/01,2024/10/01,10:47,1
168,2024/09/29,13.846068361562693,100.47467161308498,2024/10/02,2024/10/04,09:47,4
169,2024/09/30,13.753793706334895,100.46430809977952,2024/10/01,2024/10/01,16:52,2
170,2024/09/29,13.750326450358465,100.57292696502012,2024/10/01,2024/10/02,14:19,3
171,2024/10/04,13.650677646376105,100.50330635599084,2024/10/05,2024/10/07,09:03,1
172,2024/09/30,13.720466178188806,100.51265732899218,2024/10/03,2024/10/03,11:02,4
173,2024/09/30,13.754292709820785,100.60620417062228,2024/10/03,2024/10/03,09:57,1
174,2024/09/29,13.631009089449282,100.59325550982119,2024/09/30,2024/09/30,12:57,4
175,2024/10/03,13.60333818364728,100.63551357689914,2024/10/06,2024/10/07,18:03,4
176,2024/09/29,13.80709638867534,100.57277959502412,2024/10/02,2024/10/03,18:09,1
177,2024/10/04,13.608537398194798,100.58705018222963,2024/10/05,2024/10/07,16:49,3
178,2024/10/03,13.846160509666216,100.46208722280258,2024/10/06,2024/10/06,18:56,1
179,2024/09/30,13.666910661469467,100.59559720594572,2024/10/02,2024/10/03,10:54,4
180,2024/10/03,13.665521816049889,100.5859721733528,2024/10/05,2024/10/07,10:05,4
181,2024/09/30,13.629907299907046,100.45878818394743,2024/10/02,2024/10/03,11:23,4
182,2024/10/01,13.739358740632712,100.64781273114262,2024/10/03,2024/10/05,16:57,1
183,2024/09/29,13.6130155059596,100.53669799845235,2024/09/30,2024/09/30,17:10,1
184,2024/09/30,13.794613971758016,100.59522950513879,2024/10/02,2024/10/04,18:53,1
185,2024/10/02,13.656762561935569,100.58398709850022,2024/10/05,2024/10/06,10:44,1
186,2024/09/29,13.721772302008166,100.47306627120666,2024/09/30,2024/09/30,12:35,1
187,2024/10/01,13.840060451976631,100.62870533396,2024/10/03,2024/10/05,18:43,4
188,2024/10/02,13.776982148593747,100.58316570805022,2024/10/03,2024/10/03,08:03,1
189,2024/10/04,13.816835268056524,100.5299243884702,2024/10/07,2024/10/07,10:43,4
190,2024/10/01,13.719701672372556,100.59970496290501,2024/10/02,2024/10/03,13:42,4
191,2024/10/04,13.698406776968332,100.51928451809948,2024/10/06,2024/10/08,16:39,1
192,2024/10/01,13.72868552590191,100.5508491723998,2024/10/03,2024/10/04,15:03,2
193,2024/10/04,13.604710755574697,100.4772710159995,2024/10/06,2024/10/06,09:28,1
194,2024/09/29,13.667297746910965,100.54226296278439,2024/10/01,2024/10/02,13:12,4
195,2024/10/04,13.81407904687521,100.50940396802761,2024/10/05,2024/10/07,11:24,1
196,2024/09/29,13.619742087443166,100.54889521743529,2024/10/01,2024/10/02,17:51,1
197,2024/10/01,13.722658632518696,100.62352301612788,2024/10/04,2024/10/06,17:03,4
198,2024/10/01,13.624573745007314,100.53545557221545,2024/10/03,2024/10/05,16:39,4
199,2024/10/04,13.740098096932327,100.5316818252993,2024/10/07,2024/10/07,10:49,2
200,2024/10/01,13.633469094441423,100.46766290767029,2024/10/04,2024/10/04,10:49,1
201,2024/10/04,13.768481242787862,100.64883200744428,2024/10/05,2024/10/07,17:58,2
202,2024/10/01,13.73853255989439,100.49663993400058,2024/10/02,2024/10/03,17:19,3
203,2024/09/30,13.745134468864297,100.62579070369634,2024/10/02,2024/10/02,09:59,4
204,2024/09/29,13.668306074087948,100.61496462717868,2024/09/30,2024/10/01,18:48,3
205,2024/10/01,13.699524286227772,100.63715508258142,2024/10/04,2024/10/06,09:25,4
206,2024/09/30,13.739620446614278,100.6494912995876,2024/10/02,2024/10/02,11:43,1
207,2024/10/04,13.755519071271463,100.61816064304175,2024/10/06,2024/10/08,10:40,4
208,2024/10/04,13.733456874403075,100.5874674363354,2024/10/07,2024/10/09,11:28,4
209,2024/10/03,13.678879879298309,100.47122454722239,2024/10/05,2024/10/07,08:24,1
210,2024/09/30,13.75940462337742,100.59868271327498,2024/10/01,2024/10/02,09:28,1
211,2024/10/02,13.639353654412451,100.47443490093285,2024/10/03,2024/10/04,13:21,1
212,2024/09/30,13.847041025763415,100.48326119562293,2024/10/01,2024/10/02,10:08,1
213,2024/09/29,13.723246667129482,100.478308819344,2024/10/02,2024/10/02,10:40,1
214,2024/09/29,13.792166391430502,100.56867477280592,2024/10/01,2024/10/01,09:49,4
215,2024/10/03,13.807871294074197,100.50716674677585,2024/10/04,2024/10/04,11:38,2
216,2024/10/02,13.80999494820966,100.5114061643606,2024/10/03,2024/10/05,13:15,1
217,2024/10/01,13.754793124433128,100.53051688577878,2024/10/03,2024/10/05,11:49,1
218,2024/10/04,13.801576015598778,100.4819991443911,2024/10/07,2024/10/09,09:50,3
219,2024/10/01,13.62326447598845,100.46577626130413,2024/10/03,2024/10/05,14:00,3
220,2024/09/29,13.775078184659543,100.53401047743102,2024/09/30,2024/10/01,08:24,1
221,2024/10/03,13.84208329733884,100.62502217192215,2024/10/04,2024/10/06,09:35,1
222,2024/10/02,13.62099731247804,100.59978057352261,2024/10/04,2024/10/04,17:21,1
223,2024/10/03,13.793615498089848,100.56511775898107,2024/10/05,2024/10/05,16:55,2
224,2024/10/02,13.689092392096507,100.63080553827153,2024/10/05,2024/10/05,14:44,1
225,2024/10/01,13.782806897977164,100.51218086792001,2024/10/03,2024/10/05,09:00,1
226,2024/10/02,13.601755401396689,100.45020285048875,2024/10/03,2024/10/03,11:05,4
227,2024/10/04,13.732104573840234,100.45602370378762,2024/10/05,2024/10/06,18:49,2
228,2024/09/29,13.715422957032082,100.62468804346602,2024/10/02,2024/10/04,15:16,1
229,2024/10/02,13.80766439436927,100.53059107999213,2024/10/05,2024/10/06,15:27,3
230,2024/10/01,13.676100655274743,100.63560783149056,2024/10/04,2024/10/06,10:10,4
231,2024/10/02,13.83042267989128,100.59019574920694,2024/10/04,2024/10/06,10:41,1
232,2024/10/01,13.710829484721291,100.55169239385386,2024/10/04,2024/10/05,13:50,1
233,2024/10/04,13.737277902123182,100.49663705905682,2024/10/07,2024/10/07,18:33,1
234,2024/09/30,13.637229931537888,100.49391994126505,2024/10/03,2024/10/05,18:44,4
235,2024/09/29,13.694161254609106,100.45773781343806,2024/10/01,2024/10/03,18:02,2
236,2024/09/29,13.723736509578295,100.51845269119164,2024/09/30,2024/09/30,13:00,3
237,2024/09/30,13.768358062460337,100.45022492529628,2024/10/01,2024/10/01,11:08,4
238,2024/10/04,13.78271528725319,100.59732020616524,2024/10/06,2024/10/08,09:29,4
239,2024/10/03,13.834826208383072,100.47713088473098,2024/10/04,2024/10/05,13:20,4
240,2024/09/30,13.811148991780325,100.58680182024594,2024/10/03,2024/10/05,14:24,2
241,2024/10/04,13.849580774200952,100.62875739443999,2024/10/07,2024/10/09,09:23,1
242,2024/10/04,13.632860414318527,100.55844934860724,2024/10/07,2024/10/09,14:41,2
243,2024/10/02,13.813378604974918,100.63285255137676,2024/10/04,2024/10/05,18:38,4
244,2024/10/02,13.750838497479158,100.48875265881523,2024/10/04,2024/10/05,16:47,3
245,2024/09/29,13.603521037162398,100.4992249693716,2024/09/30,2024/10/01,08:41,4
246,2024/10/03,13.832310675656847,100.62152090748616,2024/10/04,2024/10/04,11:04,2
247,2024/09/30,13.618746869867154,100.60202133637057,2024/10/02,2024/10/04,09:59,4
248,2024/10/01,13.693991706038352,100.58145565895094,2024/10/02,2024/10/03,11:54,4
249,2024/10/03,13.653596538244798,100.54560472458193,2024/10/04,2024/10/05,18:26,4
250,2024/10/01,13.776123998345954,100.52320664271095,2024/10/03,2024/10/03,14:05,2
251,2024/10/01,13.696583997145783,100.60002184730205,2024/10/03,2024/10/03,18:48,3
252,2024/09/30,13.774289979472112,100.47795898632732,2024/10/02,2024/10/02,08:31,4
253,2024/10/02,13.696128309270074,100.5263729516523,2024/10/03,2024/10/05,13:37,3
254,2024/09/29,13.660881439953158,100.56197761613774,2024/10/02,2024/10/04,10:56,3
255,2024/10/04,13.755503022311068,100.54726678220489,2024/10/06,2024/10/08,10:23,1
256,2024/10/03,13.713461655532598,100.59855065682585,2024/10/04,2024/10/05,09:12,1
257,2024/10/01,13.65023086134368,100.55621136125244,2024/10/03,2024/10/03,10:51,3
258,2024/10/02,13.711091551592327,100.52543748446018,2024/10/05,2024/10/05,15:59,3
259,2024/09/29,13.782393409833015,100.51187554961822,2024/09/30,2024/09/30,11:30,3
260,2024/10/04,13.639597425467837,100.46683433540957,2024/10/05,2024/10/07,14:13,1
261,2024/10/04,13.610921781778327,100.47796683518258,2024/10/07,2024/10/07,09:42,3
262,2024/10/04,13.83365230300018,100.48687245469266,2024/10/07,2024/10/08,12:42,4
263,2024/10/02,13.703248351046874,100.51546936829664,2024/10/03,2024/10/04,13:28,1
264,2024/09/30,13.674745264516456,100.48928627472733,2024/10/03,2024/10/04,18:29,2
265,2024/09/29,13.817531570482744,100.5587213109465,2024/10/01,2024/10/01,13:56,2
266,2024/09/29,13.75676355452693,100.49486470128637,2024/10/01,2024/10/03,08:40,4
267,2024/09/30,13.753062270923696,100.60502903699204,2024/10/02,2024/10/02,14:10,4
268,2024/09/30,13.779745077668327,100.45553649435989,2024/10/02,2024/10/02,15:25,4
269,2024/10/03,13.729938968871163,100.58457759854804,2024/10/05,2024/10/07,09:54,3
270,2024/10/01,13.622339681344268,100.54086500464406,2024/10/04,2024/10/05,10:18,2
271,2024/09/30,13.808079864291726,100.4669081390891,2024/10/03,2024/10/04,14:01,4
272,2024/09/29,13.768867683491797,100.52189886041079,2024/10/02,2024/10/02,08:10,1
273,2024/10/03,13.729715469060435,100.61452209922312,2024/10/04,2024/10/04,17:23,1
274,2024/10/03,13.813698023562335,100.4953542704502,2024/10/04,2024/10/06,11:16,1
275,2024/10/01,13.770841478198665,100.62624195692125,2024/10/03,2024/10/05,11:34,2
276,2024/10/04,13.628788941899966,100.55340350723249,2024/10/07,2024/10/08,10:34,4
277,2024/09/30,13.75448384675717,100.54675571894174,2024/10/01,2024/10/02,16:27,3
278,2024/10/04,13.675488276864163,100.57252329088773,2024/10/07,2024/10/09,17:01,2
279,2024/10/04,13.793565849173948,100.5374136120363,2024/10/05,2024/10/06,14:32,4
280,2024/10/01,13.809909733714335,100.56679139473943,2024/10/03,2024/10/04,17:40,3
281,2024/10/04,13.769565005577489,100.47508025295191,2024/10/07,2024/10/08,11:28,4
282,2024/10/03,13.6993734500327,100.63738766090655,2024/10/04,2024/10/05,10:37,3
283,2024/10/02,13.682331670926052,100.50010955073498,2024/10/05,2024/10/06,08:13,1
284,2024/09/30,13.685821897789822,100.55679300309723,2024/10/01,2024/10/03,18:25,1
285,2024/09/30,13.63468834987358,100.6343396781448,2024/10/02,2024/10/03,17:03,2
286,2024/10/01,13.619334632945906,100.54385486199611,2024/10/04,2024/10/06,10:52,1
287,2024/09/30,13.632959034715107,100.47471802005614,2024/10/02,2024/10/02,14:47,4
288,2024/10/03,13.835708418746252,100.62185515960576,2024/10/05,2024/10/06,09:49,3
289,2024/10/03,13.817261274432841,100.62098678348933,2024/10/06,2024/10/08,09:28,3
290,2024/10/03,13.770792301462945,100.51471991086237,2024/10/05,2024/10/07,13:52,1
291,2024/10/01,13.826396275396007,100.45542994713097,2024/10/03,2024/10/04,12:23,1
292,2024/10/04,13.7937515914933,100.6304278052492,2024/10/07,2024/10/07,11:13,2
293,2024/09/30,13.62197642468019,100.61172690551012,2024/10/03,2024/10/03,11:38,4
294,2024/10/03,13.789647556894376,100.50684062763253,2024/10/05,2024/10/06,11:17,1
295,2024/10/01,13.795293868291136,100.45500430759182,2024/10/04,2024/10/06,18:57,2
296,2024/10/01,13.807136819886727,100.64498943698774,2024/10/04,2024/10/06,14:35,4
297,2024/10/04,13.631413177266257,100.46973110679374,2024/10/05,2024/10/07,12:26,4
298,2024/09/29,13.712508631502915,100.48959123871201,2024/10/02,2024/10/04,08:29,2
299,2024/10/03,13.781031053119333,100.6039696958183,2024/10/05,2024/10/06,08:45,4
300,2024/09/30,13.672135099782347,100.48954986171827,2024/10/03,2024/10/05,11:03,1
301,2024/10/04,13.760558121529549,100.50067512731765,2024/10/05,2024/10/07,11:19,2
302,2024/09/30,13.725911409962796,100.58378160945934,2024/10/02,2024/10/03,14:29,1
303,2024/10/04,13.66899150141525,100.47831898800162,2024/10/05,2024/10/07,09:47,1
304,2024/10/04,13.644426097619261,100.52486865188914,2024/10/07,2024/10/08,18:46,1
305,2024/10/04,13.82935683699188,100.52297264281442,2024/10/06,2024/10/08,15:45,4
306,2024/10/03,13.68803410053608,100.550414187987,2024/10/04,2024/10/05,13:56,4
307,2024/10/01,13.610683216347155,100.63351835836063,2024/10/04,2024/10/04,15:50,1
308,2024/10/01,13.816896045290626,100.61367599455586,2024/10/04,2024/10/05,14:06,4
